datetime,value,unit,parameter
2024-07-05 00:00:00+00:00,0.00425,ppm,no2
2024-07-05 01:00:00+00:00,0.00495,ppm,no2
2024-07-05 02:00:00+00:00,0.0058000000000000005,ppm,no2
2024-07-05 03:00:00+00:00,0.00785,ppm,no2
2024-07-05 04:00:00+00:00,0.00815,ppm,no2
2024-07-05 05:00:00+00:00,0.007949999999999999,ppm,no2
2024-07-05 06:00:00+00:00,0.006450000000000001,ppm,no2
2024-07-05 07:00:00+00:00,0.006999999999999999,ppm,no2
2024-07-05 08:00:00+00:00,0.0063,ppm,no2
2024-07-05 09:00:00+00:00,0.00645,ppm,no2
2024-07-05 10:00:00+00:00,0.0075,ppm,no2
2024-07-05 12:00:00+00:00,0.0076,ppm,no2
2024-07-05 13:00:00+00:00,0.0098,ppm,no2
2024-07-05 14:00:00+00:00,0.010100000000000001,ppm,no2
2024-07-05 15:00:00+00:00,0.01105,ppm,no2
2024-07-05 16:00:00+00:00,0.01245,ppm,no2
2024-07-05 17:00:00+00:00,0.0102,ppm,no2
2024-07-05 18:00:00+00:00,0.0069,ppm,no2
2024-07-05 19:00:00+00:00,0.0062,ppm,no2
2024-07-05 20:00:00+00:00,0.00555,ppm,no2
2024-07-05 21:00:00+00:00,0.0048000000000000004,ppm,no2
2024-07-05 22:00:00+00:00,0.0056500000000000005,ppm,no2
2024-07-05 23:00:00+00:00,0.0059499999999999996,ppm,no2
2024-07-06 00:00:00+00:00,0.00615,ppm,no2
2024-07-06 01:00:00+00:00,0.00585,ppm,no2
2024-07-06 02:00:00+00:00,0.0048000000000000004,ppm,no2
2024-07-06 03:00:00+00:00,0.006999999999999999,ppm,no2
2024-07-06 04:00:00+00:00,0.0076500000000000005,ppm,no2
2024-07-06 05:00:00+00:00,0.0076500000000000005,ppm,no2
2024-07-06 06:00:00+00:00,0.0058,ppm,no2
2024-07-06 07:00:00+00:00,0.00415,ppm,no2
2024-07-06 08:00:00+00:00,0.0034999999999999996,ppm,no2
2024-07-06 09:00:00+00:00,0.00375,ppm,no2
2024-07-06 10:00:00+00:00,0.004,ppm,no2
2024-07-06 12:00:00+00:00,0.0033499999999999997,ppm,no2
2024-07-06 13:00:00+00:00,0.0046,ppm,no2
2024-07-06 14:00:00+00:00,0.0076,ppm,no2
2024-07-06 15:00:00+00:00,0.009600000000000001,ppm,no2
2024-07-06 16:00:00+00:00,0.009049999999999999,ppm,no2
2024-07-06 17:00:00+00:00,0.0086,ppm,no2
2024-07-06 18:00:00+00:00,0.007,ppm,no2
2024-07-06 19:00:00+00:00,0.0052499999999999995,ppm,no2
2024-07-06 20:00:00+00:00,0.0048000000000000004,ppm,no2
2024-07-06 21:00:00+00:00,0.0043,ppm,no2
2024-07-06 22:00:00+00:00,0.00405,ppm,no2
2024-07-06 23:00:00+00:00,0.0056,ppm,no2
2024-07-07 00:00:00+00:00,0.00555,ppm,no2
2024-07-07 01:00:00+00:00,0.005350000000000001,ppm,no2
2024-07-07 02:00:00+00:00,0.0066,ppm,no2
2024-07-07 03:00:00+00:00,0.0058000000000000005,ppm,no2
2024-07-07 04:00:00+00:00,0.0056,ppm,no2
2024-07-07 05:00:00+00:00,0.00625,ppm,no2
2024-07-07 06:00:00+00:00,0.00615,ppm,no2
2024-07-07 07:00:00+00:00,0.0058,ppm,no2
2024-07-07 08:00:00+00:00,0.00525,ppm,no2
2024-07-07 09:00:00+00:00,0.00465,ppm,no2
2024-07-07 10:00:00+00:00,0.0061,ppm,no2
2024-07-07 12:00:00+00:00,0.006,ppm,no2
2024-07-07 13:00:00+00:00,0.00565,ppm,no2
2024-07-07 14:00:00+00:00,0.00525,ppm,no2
2024-07-07 15:00:00+00:00,0.006500000000000001,ppm,no2
2024-07-07 16:00:00+00:00,0.00575,ppm,no2
2024-07-07 17:00:00+00:00,0.00635,ppm,no2
2024-07-07 18:00:00+00:00,0.0069,ppm,no2
2024-07-07 19:00:00+00:00,0.00555,ppm,no2
2024-07-07 20:00:00+00:00,0.0054,ppm,no2
2024-07-07 21:00:00+00:00,0.0042,ppm,no2
2024-07-07 22:00:00+00:00,0.0043,ppm,no2
2024-07-07 23:00:00+00:00,0.0038,ppm,no2
2024-07-08 00:00:00+00:00,0.00405,ppm,no2
2024-07-08 01:00:00+00:00,0.00465,ppm,no2
2024-07-08 02:00:00+00:00,0.00555,ppm,no2
2024-07-08 03:00:00+00:00,0.00545,ppm,no2
2024-07-08 04:00:00+00:00,0.00635,ppm,no2
2024-07-08 05:00:00+00:00,0.01105,ppm,no2
2024-07-08 06:00:00+00:00,0.0077,ppm,no2
2024-07-08 07:00:00+00:00,0.00595,ppm,no2
2024-07-08 08:00:00+00:00,0.00575,ppm,no2
2024-07-08 09:00:00+00:00,0.0052499999999999995,ppm,no2
2024-07-08 10:00:00+00:00,0.008,ppm,no2
2024-07-08 12:00:00+00:00,0.00905,ppm,no2
2024-07-08 13:00:00+00:00,0.0114,ppm,no2
2024-07-08 14:00:00+00:00,0.01095,ppm,no2
2024-07-08 15:00:00+00:00,0.01055,ppm,no2
2024-07-08 16:00:00+00:00,0.00825,ppm,no2
2024-07-08 17:00:00+00:00,0.00945,ppm,no2
2024-07-08 18:00:00+00:00,0.00875,ppm,no2
2024-07-08 19:00:00+00:00,0.0083,ppm,no2
2024-07-08 20:00:00+00:00,0.0069,ppm,no2
2024-07-08 21:00:00+00:00,0.006699999999999999,ppm,no2
2024-07-08 22:00:00+00:00,0.0060999999999999995,ppm,no2
2024-07-08 23:00:00+00:00,0.0068000000000000005,ppm,no2
2024-07-09 00:00:00+00:00,0.00675,ppm,no2
2024-07-09 01:00:00+00:00,0.00665,ppm,no2
2024-07-09 02:00:00+00:00,0.007299999999999999,ppm,no2
2024-07-09 03:00:00+00:00,0.007,ppm,no2
2024-07-09 04:00:00+00:00,0.006149999999999999,ppm,no2
2024-07-09 05:00:00+00:00,0.0052499999999999995,ppm,no2
2024-07-09 06:00:00+00:00,0.0057,ppm,no2
2024-07-09 07:00:00+00:00,0.0044,ppm,no2
2024-07-09 08:00:00+00:00,0.0054,ppm,no2
2024-07-09 09:00:00+00:00,0.00395,ppm,no2
2024-07-09 10:00:00+00:00,0.007,ppm,no2
2024-07-09 12:00:00+00:00,0.0092,ppm,no2
2024-07-09 13:00:00+00:00,0.01145,ppm,no2
2024-07-09 14:00:00+00:00,0.0101,ppm,no2
2024-07-09 15:00:00+00:00,0.01015,ppm,no2
2024-07-09 16:00:00+00:00,0.00945,ppm,no2
2024-07-09 17:00:00+00:00,0.007600000000000001,ppm,no2
2024-07-09 18:00:00+00:00,0.0078,ppm,no2
2024-07-09 19:00:00+00:00,0.0038,ppm,no2
2024-07-09 20:00:00+00:00,0.00535,ppm,no2
2024-07-09 21:00:00+00:00,0.0059,ppm,no2
2024-07-09 22:00:00+00:00,0.00545,ppm,no2
2024-07-09 23:00:00+00:00,0.0051,ppm,no2
2024-07-10 00:00:00+00:00,0.0050999999999999995,ppm,no2
2024-07-10 01:00:00+00:00,0.00455,ppm,no2
2024-07-10 02:00:00+00:00,0.0042,ppm,no2
2024-07-10 03:00:00+00:00,0.00555,ppm,no2
2024-07-10 04:00:00+00:00,0.0056,ppm,no2
2024-07-10 05:00:00+00:00,0.005,ppm,no2
2024-07-10 06:00:00+00:00,0.0047,ppm,no2
2024-07-10 07:00:00+00:00,0.00405,ppm,no2
2024-07-10 08:00:00+00:00,0.00465,ppm,no2
2024-07-10 09:00:00+00:00,0.004999999999999999,ppm,no2
2024-07-10 10:00:00+00:00,0.0057,ppm,no2
2024-07-10 12:00:00+00:00,0.00575,ppm,no2
2024-07-10 13:00:00+00:00,0.005849999999999999,ppm,no2
2024-07-10 14:00:00+00:00,0.008749999999999999,ppm,no2
2024-07-10 15:00:00+00:00,0.00765,ppm,no2
2024-07-10 16:00:00+00:00,0.009049999999999999,ppm,no2
2024-07-10 17:00:00+00:00,0.01105,ppm,no2
2024-07-10 18:00:00+00:00,0.0138,ppm,no2
2024-07-10 19:00:00+00:00,0.01185,ppm,no2
2024-07-10 20:00:00+00:00,0.00805,ppm,no2
2024-07-10 21:00:00+00:00,0.0066,ppm,no2
2024-07-10 22:00:00+00:00,0.00705,ppm,no2
2024-07-10 23:00:00+00:00,0.00745,ppm,no2
2024-07-11 00:00:00+00:00,0.00865,ppm,no2
2024-07-11 01:00:00+00:00,0.00845,ppm,no2
2024-07-11 02:00:00+00:00,0.0085,ppm,no2
2024-07-11 03:00:00+00:00,0.0109,ppm,no2
2024-07-11 04:00:00+00:00,0.010600000000000002,ppm,no2
2024-07-11 05:00:00+00:00,0.011049999999999999,ppm,no2
2024-07-11 06:00:00+00:00,0.01105,ppm,no2
2024-07-11 07:00:00+00:00,0.0102,ppm,no2
2024-07-11 08:00:00+00:00,0.01,ppm,no2
2024-07-11 09:00:00+00:00,0.007949999999999999,ppm,no2
2024-07-11 10:00:00+00:00,0.0113,ppm,no2
2024-07-11 12:00:00+00:00,0.0118,ppm,no2
2024-07-11 13:00:00+00:00,0.0157,ppm,no2
2024-07-11 14:00:00+00:00,0.01575,ppm,no2
2024-07-11 15:00:00+00:00,0.0155,ppm,no2
2024-07-11 16:00:00+00:00,0.017,ppm,no2
2024-07-11 17:00:00+00:00,0.01735,ppm,no2
2024-07-11 18:00:00+00:00,0.0159,ppm,no2
2024-07-11 19:00:00+00:00,0.014000000000000002,ppm,no2
2024-07-11 20:00:00+00:00,0.0098,ppm,no2
2024-07-11 21:00:00+00:00,0.00825,ppm,no2
2024-07-11 22:00:00+00:00,0.009000000000000001,ppm,no2
2024-07-11 23:00:00+00:00,0.009049999999999999,ppm,no2
2024-07-12 00:00:00+00:00,0.0086,ppm,no2
2024-07-12 01:00:00+00:00,0.00815,ppm,no2
2024-07-12 02:00:00+00:00,0.0128,ppm,no2
2024-07-12 03:00:00+00:00,0.01615,ppm,no2
2024-07-12 04:00:00+00:00,0.01695,ppm,no2
2024-07-12 05:00:00+00:00,0.0119,ppm,no2
2024-07-12 06:00:00+00:00,0.0089,ppm,no2
2024-07-12 07:00:00+00:00,0.0085,ppm,no2
2024-07-12 08:00:00+00:00,0.008450000000000001,ppm,no2
2024-07-12 09:00:00+00:00,0.00725,ppm,no2
2024-07-12 10:00:00+00:00,0.0086,ppm,no2
2024-07-12 12:00:00+00:00,0.00975,ppm,no2
2024-07-12 13:00:00+00:00,0.011300000000000001,ppm,no2
2024-07-12 14:00:00+00:00,0.0121,ppm,no2
2024-07-12 15:00:00+00:00,0.015300000000000001,ppm,no2
2024-07-12 16:00:00+00:00,0.01435,ppm,no2
2024-07-12 17:00:00+00:00,0.01425,ppm,no2
2024-07-12 18:00:00+00:00,0.01475,ppm,no2
2024-07-12 19:00:00+00:00,0.011449999999999998,ppm,no2
2024-07-12 20:00:00+00:00,0.0102,ppm,no2
2024-07-12 21:00:00+00:00,0.00825,ppm,no2
2024-07-12 22:00:00+00:00,0.007299999999999999,ppm,no2
2024-07-12 23:00:00+00:00,0.007899999999999999,ppm,no2
2024-07-13 00:00:00+00:00,0.00825,ppm,no2
2024-07-13 01:00:00+00:00,0.007949999999999999,ppm,no2
2024-07-13 02:00:00+00:00,0.009850000000000001,ppm,no2
2024-07-13 03:00:00+00:00,0.00955,ppm,no2
2024-07-13 04:00:00+00:00,0.0087,ppm,no2
2024-07-13 05:00:00+00:00,0.007299999999999999,ppm,no2
2024-07-13 06:00:00+00:00,0.00595,ppm,no2
2024-07-13 07:00:00+00:00,0.0063,ppm,no2
2024-07-13 08:00:00+00:00,0.00645,ppm,no2
2024-07-13 09:00:00+00:00,0.00615,ppm,no2
2024-07-13 10:00:00+00:00,0.0059,ppm,no2
2024-07-13 12:00:00+00:00,0.00485,ppm,no2
2024-07-13 13:00:00+00:00,0.007549999999999999,ppm,no2
2024-07-13 14:00:00+00:00,0.008,ppm,no2
2024-07-13 15:00:00+00:00,0.00805,ppm,no2
2024-07-13 16:00:00+00:00,0.0057,ppm,no2
2024-07-13 17:00:00+00:00,0.0068000000000000005,ppm,no2
2024-07-13 18:00:00+00:00,0.0078,ppm,no2
2024-07-13 19:00:00+00:00,0.0089,ppm,no2
2024-07-13 20:00:00+00:00,0.00605,ppm,no2
2024-07-13 21:00:00+00:00,0.0060999999999999995,ppm,no2
2024-07-13 22:00:00+00:00,0.00475,ppm,no2
2024-07-13 23:00:00+00:00,0.0047,ppm,no2
2024-07-14 00:00:00+00:00,0.0049499999999999995,ppm,no2
2024-07-14 01:00:00+00:00,0.00585,ppm,no2
2024-07-14 02:00:00+00:00,0.006699999999999999,ppm,no2
2024-07-14 03:00:00+00:00,0.00835,ppm,no2
2024-07-14 04:00:00+00:00,0.00865,ppm,no2
2024-07-14 05:00:00+00:00,0.009,ppm,no2
2024-07-14 06:00:00+00:00,0.00755,ppm,no2
2024-07-14 07:00:00+00:00,0.006750000000000001,ppm,no2
2024-07-14 08:00:00+00:00,0.00515,ppm,no2
2024-07-14 09:00:00+00:00,0.0047,ppm,no2
2024-07-14 10:00:00+00:00,0.0058,ppm,no2
2024-07-14 12:00:00+00:00,0.00465,ppm,no2
2024-07-14 13:00:00+00:00,0.00465,ppm,no2
2024-07-14 14:00:00+00:00,0.005600000000000001,ppm,no2
2024-07-14 15:00:00+00:00,0.0049,ppm,no2
2024-07-14 16:00:00+00:00,0.00495,ppm,no2
2024-07-14 17:00:00+00:00,0.00555,ppm,no2
2024-07-14 18:00:00+00:00,0.007549999999999999,ppm,no2
2024-07-14 19:00:00+00:00,0.0056500000000000005,ppm,no2
2024-07-14 20:00:00+00:00,0.004399999999999999,ppm,no2
2024-07-14 21:00:00+00:00,0.0041,ppm,no2
2024-07-14 22:00:00+00:00,0.0041,ppm,no2
2024-07-14 23:00:00+00:00,0.00425,ppm,no2
2024-07-15 00:00:00+00:00,0.0044,ppm,no2
2024-07-15 01:00:00+00:00,0.00405,ppm,no2
2024-07-15 02:00:00+00:00,0.00405,ppm,no2
2024-07-15 03:00:00+00:00,0.0048000000000000004,ppm,no2
2024-07-15 04:00:00+00:00,0.0058,ppm,no2
2024-07-15 05:00:00+00:00,0.0057,ppm,no2
2024-07-15 06:00:00+00:00,0.005600000000000001,ppm,no2
2024-07-15 07:00:00+00:00,0.00395,ppm,no2
2024-07-15 08:00:00+00:00,0.0037,ppm,no2
2024-07-15 09:00:00+00:00,0.0050999999999999995,ppm,no2
2024-07-15 10:00:00+00:00,0.0071,ppm,no2
2024-07-15 12:00:00+00:00,0.0077,ppm,no2
2024-07-15 13:00:00+00:00,0.00825,ppm,no2
2024-07-15 14:00:00+00:00,0.00835,ppm,no2
2024-07-15 15:00:00+00:00,0.007599999999999999,ppm,no2
2024-07-15 16:00:00+00:00,0.0078,ppm,no2
2024-07-15 17:00:00+00:00,0.00645,ppm,no2
2024-07-15 18:00:00+00:00,0.0088,ppm,no2
2024-07-15 19:00:00+00:00,0.00695,ppm,no2
2024-07-15 20:00:00+00:00,0.0052,ppm,no2
2024-07-15 21:00:00+00:00,0.0057,ppm,no2
2024-07-15 22:00:00+00:00,0.0052499999999999995,ppm,no2
2024-07-15 23:00:00+00:00,0.0049,ppm,no2
2024-07-16 00:00:00+00:00,0.0045000000000000005,ppm,no2
2024-07-16 01:00:00+00:00,0.0046,ppm,no2
2024-07-16 02:00:00+00:00,0.00465,ppm,no2
2024-07-16 03:00:00+00:00,0.00515,ppm,no2
2024-07-16 04:00:00+00:00,0.006,ppm,no2
2024-07-16 05:00:00+00:00,0.00575,ppm,no2
2024-07-16 06:00:00+00:00,0.0048,ppm,no2
2024-07-16 07:00:00+00:00,0.00445,ppm,no2
2024-07-16 08:00:00+00:00,0.00435,ppm,no2
2024-07-16 09:00:00+00:00,0.00455,ppm,no2
2024-07-16 10:00:00+00:00,0.0052,ppm,no2
2024-07-16 12:00:00+00:00,0.00635,ppm,no2
2024-07-16 13:00:00+00:00,0.00645,ppm,no2
2024-07-16 14:00:00+00:00,0.00625,ppm,no2
2024-07-16 15:00:00+00:00,0.00655,ppm,no2
2024-07-16 16:00:00+00:00,0.00815,ppm,no2
2024-07-16 17:00:00+00:00,0.00865,ppm,no2
2024-07-16 18:00:00+00:00,0.006999999999999999,ppm,no2
2024-07-16 19:00:00+00:00,0.0060999999999999995,ppm,no2
2024-07-16 20:00:00+00:00,0.005549999999999999,ppm,no2
2024-07-16 21:00:00+00:00,0.0051,ppm,no2
2024-07-16 22:00:00+00:00,0.0053,ppm,no2
2024-07-16 23:00:00+00:00,0.0048000000000000004,ppm,no2
2024-07-17 00:00:00+00:00,0.00455,ppm,no2
2024-07-17 01:00:00+00:00,0.00475,ppm,no2
2024-07-17 02:00:00+00:00,0.0050999999999999995,ppm,no2
2024-07-17 03:00:00+00:00,0.005,ppm,no2
2024-07-17 04:00:00+00:00,0.005,ppm,no2
2024-07-17 05:00:00+00:00,0.00405,ppm,no2
2024-07-17 06:00:00+00:00,0.0036,ppm,no2
2024-07-17 07:00:00+00:00,0.00325,ppm,no2
2024-07-17 08:00:00+00:00,0.0034000000000000002,ppm,no2
2024-07-17 09:00:00+00:00,0.0029,ppm,no2
2024-07-17 10:00:00+00:00,0.0037,ppm,no2
2024-07-17 12:00:00+00:00,0.0036999999999999997,ppm,no2
2024-07-17 13:00:00+00:00,0.00485,ppm,no2
2024-07-17 14:00:00+00:00,0.0048,ppm,no2
2024-07-17 15:00:00+00:00,0.005050000000000001,ppm,no2
2024-07-17 16:00:00+00:00,0.00535,ppm,no2
2024-07-17 17:00:00+00:00,0.00455,ppm,no2
2024-07-17 18:00:00+00:00,0.0046,ppm,no2
2024-07-17 19:00:00+00:00,0.00485,ppm,no2
2024-07-17 20:00:00+00:00,0.0048000000000000004,ppm,no2
2024-07-17 21:00:00+00:00,0.0049,ppm,no2
2024-07-17 22:00:00+00:00,0.00525,ppm,no2
2024-07-17 23:00:00+00:00,0.0043,ppm,no2
2024-07-18 00:00:00+00:00,0.01135,ppm,no2
2024-07-18 01:00:00+00:00,0.00585,ppm,no2
2024-07-18 02:00:00+00:00,0.0056,ppm,no2
2024-07-18 03:00:00+00:00,0.00575,ppm,no2
2024-07-18 04:00:00+00:00,0.006450000000000001,ppm,no2
2024-07-18 05:00:00+00:00,0.005350000000000001,ppm,no2
2024-07-18 06:00:00+00:00,0.0053,ppm,no2
2024-07-18 07:00:00+00:00,0.005849999999999999,ppm,no2
2024-07-18 08:00:00+00:00,0.0051,ppm,no2
2024-07-18 09:00:00+00:00,0.00575,ppm,no2
2024-07-18 10:00:00+00:00,0.0086,ppm,no2
2024-07-18 12:00:00+00:00,0.01015,ppm,no2
2024-07-18 13:00:00+00:00,0.0112,ppm,no2
2024-07-18 14:00:00+00:00,0.01285,ppm,no2
2024-07-18 15:00:00+00:00,0.011,ppm,no2
2024-07-18 16:00:00+00:00,0.01055,ppm,no2
2024-07-18 17:00:00+00:00,0.01055,ppm,no2
2024-07-18 18:00:00+00:00,0.0068000000000000005,ppm,no2
2024-07-18 19:00:00+00:00,0.0065,ppm,no2
2024-07-18 20:00:00+00:00,0.0062,ppm,no2
2024-07-18 21:00:00+00:00,0.0047,ppm,no2
2024-07-18 22:00:00+00:00,0.0047,ppm,no2
2024-07-18 23:00:00+00:00,0.0057,ppm,no2
2024-07-19 00:00:00+00:00,0.00575,ppm,no2
2024-07-19 01:00:00+00:00,0.005,ppm,no2
2024-07-19 02:00:00+00:00,0.0066,ppm,no2
2024-07-19 03:00:00+00:00,0.00835,ppm,no2
2024-07-19 04:00:00+00:00,0.00735,ppm,no2
2024-07-19 05:00:00+00:00,0.0062,ppm,no2
2024-07-19 06:00:00+00:00,0.0061,ppm,no2
2024-07-19 07:00:00+00:00,0.007350000000000001,ppm,no2
2024-07-19 08:00:00+00:00,0.006500000000000001,ppm,no2
2024-07-19 09:00:00+00:00,0.0069,ppm,no2
2024-07-19 10:00:00+00:00,0.0062,ppm,no2
2024-07-19 12:00:00+00:00,0.0095,ppm,no2
2024-07-19 13:00:00+00:00,0.009600000000000001,ppm,no2
2024-07-19 14:00:00+00:00,0.0094,ppm,no2
2024-07-19 15:00:00+00:00,0.010499999999999999,ppm,no2
2024-07-19 16:00:00+00:00,0.0118,ppm,no2
2024-07-19 17:00:00+00:00,0.01405,ppm,no2
2024-07-19 18:00:00+00:00,0.0088,ppm,no2
2024-07-19 19:00:00+00:00,0.00655,ppm,no2
2024-07-19 20:00:00+00:00,0.00565,ppm,no2
2024-07-19 21:00:00+00:00,0.006,ppm,no2
2024-07-19 22:00:00+00:00,0.006699999999999999,ppm,no2
2024-07-19 23:00:00+00:00,0.0063,ppm,no2
2024-07-20 00:00:00+00:00,0.0057,ppm,no2
2024-07-20 01:00:00+00:00,0.0056500000000000005,ppm,no2
2024-07-20 02:00:00+00:00,0.00525,ppm,no2
2024-07-20 03:00:00+00:00,0.00965,ppm,no2
2024-07-20 04:00:00+00:00,0.01025,ppm,no2
2024-07-20 05:00:00+00:00,0.0085,ppm,no2
2024-07-20 06:00:00+00:00,0.0062,ppm,no2
2024-07-20 07:00:00+00:00,0.005,ppm,no2
2024-07-20 08:00:00+00:00,0.00415,ppm,no2
2024-07-20 09:00:00+00:00,0.0049,ppm,no2
2024-07-20 10:00:00+00:00,0.0071,ppm,no2
2024-07-20 12:00:00+00:00,0.0072,ppm,no2
2024-07-20 13:00:00+00:00,0.0076500000000000005,ppm,no2
2024-07-20 14:00:00+00:00,0.00745,ppm,no2
2024-07-20 15:00:00+00:00,0.00765,ppm,no2
2024-07-20 16:00:00+00:00,0.00765,ppm,no2
2024-07-20 17:00:00+00:00,0.0077,ppm,no2
2024-07-20 18:00:00+00:00,0.0077,ppm,no2
2024-07-20 19:00:00+00:00,0.00605,ppm,no2
2024-07-20 20:00:00+00:00,0.0046,ppm,no2
2024-07-20 21:00:00+00:00,0.00395,ppm,no2
2024-07-20 22:00:00+00:00,0.00355,ppm,no2
2024-07-20 23:00:00+00:00,0.00385,ppm,no2
2024-07-21 00:00:00+00:00,0.00315,ppm,no2
2024-07-21 01:00:00+00:00,0.00285,ppm,no2
2024-07-21 02:00:00+00:00,0.0045000000000000005,ppm,no2
2024-07-21 03:00:00+00:00,0.0060999999999999995,ppm,no2
2024-07-21 04:00:00+00:00,0.0053,ppm,no2
2024-07-21 05:00:00+00:00,0.004699999999999999,ppm,no2
2024-07-21 06:00:00+00:00,0.00455,ppm,no2
2024-07-21 07:00:00+00:00,0.0056500000000000005,ppm,no2
2024-07-21 08:00:00+00:00,0.00545,ppm,no2
2024-07-21 09:00:00+00:00,0.00555,ppm,no2
2024-07-21 10:00:00+00:00,0.0067,ppm,no2
2024-07-21 12:00:00+00:00,0.00425,ppm,no2
2024-07-21 13:00:00+00:00,0.00425,ppm,no2
2024-07-21 14:00:00+00:00,0.004,ppm,no2
2024-07-21 15:00:00+00:00,0.0038,ppm,no2
2024-07-21 16:00:00+00:00,0.00365,ppm,no2
2024-07-21 17:00:00+00:00,0.00325,ppm,no2
2024-07-21 18:00:00+00:00,0.00315,ppm,no2
2024-07-21 19:00:00+00:00,0.0039,ppm,no2
2024-07-21 20:00:00+00:00,0.0037500000000000003,ppm,no2
2024-07-21 21:00:00+00:00,0.0031,ppm,no2
2024-07-21 22:00:00+00:00,0.0033,ppm,no2
2024-07-21 23:00:00+00:00,0.0034,ppm,no2
2024-07-22 00:00:00+00:00,0.0028,ppm,no2
2024-07-22 01:00:00+00:00,0.003,ppm,no2
2024-07-22 02:00:00+00:00,0.0038,ppm,no2
2024-07-22 03:00:00+00:00,0.00495,ppm,no2
2024-07-22 04:00:00+00:00,0.0065,ppm,no2
2024-07-22 05:00:00+00:00,0.00715,ppm,no2
2024-07-22 06:00:00+00:00,0.0064,ppm,no2
2024-07-22 07:00:00+00:00,0.0050999999999999995,ppm,no2
2024-07-22 08:00:00+00:00,0.00455,ppm,no2
2024-07-22 09:00:00+00:00,0.0043,ppm,no2
2024-07-22 10:00:00+00:00,0.0072,ppm,no2
2024-07-22 12:00:00+00:00,0.007299999999999999,ppm,no2
2024-07-22 13:00:00+00:00,0.0085,ppm,no2
2024-07-22 14:00:00+00:00,0.00885,ppm,no2
2024-07-22 15:00:00+00:00,0.0077,ppm,no2
2024-07-22 16:00:00+00:00,0.00675,ppm,no2
2024-07-22 17:00:00+00:00,0.00775,ppm,no2
2024-07-22 18:00:00+00:00,0.0087,ppm,no2
2024-07-22 19:00:00+00:00,0.01025,ppm,no2
2024-07-22 20:00:00+00:00,0.01,ppm,no2
2024-07-22 21:00:00+00:00,0.0077,ppm,no2
2024-07-22 22:00:00+00:00,0.006200000000000001,ppm,no2
2024-07-22 23:00:00+00:00,0.0062,ppm,no2
2024-07-23 00:00:00+00:00,0.00715,ppm,no2
2024-07-23 01:00:00+00:00,0.0076500000000000005,ppm,no2
2024-07-23 02:00:00+00:00,0.00935,ppm,no2
2024-07-23 03:00:00+00:00,0.0108,ppm,no2
2024-07-23 04:00:00+00:00,0.01085,ppm,no2
2024-07-23 05:00:00+00:00,0.01125,ppm,no2
2024-07-23 06:00:00+00:00,0.009850000000000001,ppm,no2
2024-07-23 07:00:00+00:00,0.00925,ppm,no2
2024-07-23 08:00:00+00:00,0.0085,ppm,no2
2024-07-23 09:00:00+00:00,0.009000000000000001,ppm,no2
2024-07-23 10:00:00+00:00,0.0113,ppm,no2
2024-07-23 12:00:00+00:00,0.011699999999999999,ppm,no2
2024-07-23 13:00:00+00:00,0.0158,ppm,no2
2024-07-23 14:00:00+00:00,0.0194,ppm,no2
2024-07-23 15:00:00+00:00,0.0197,ppm,no2
2024-07-23 16:00:00+00:00,0.018,ppm,no2
2024-07-23 17:00:00+00:00,0.01695,ppm,no2
2024-07-23 18:00:00+00:00,0.0148,ppm,no2
2024-07-23 19:00:00+00:00,0.01425,ppm,no2
2024-07-23 20:00:00+00:00,0.0096,ppm,no2
2024-07-23 21:00:00+00:00,0.0085,ppm,no2
2024-07-23 22:00:00+00:00,0.0082,ppm,no2
2024-07-23 23:00:00+00:00,0.0072,ppm,no2
2024-07-24 00:00:00+00:00,0.0086,ppm,no2
2024-07-24 01:00:00+00:00,0.011699999999999999,ppm,no2
2024-07-24 02:00:00+00:00,0.01205,ppm,no2
2024-07-24 03:00:00+00:00,0.0109,ppm,no2
2024-07-24 04:00:00+00:00,0.00995,ppm,no2
2024-07-24 05:00:00+00:00,0.00865,ppm,no2
2024-07-24 06:00:00+00:00,0.00865,ppm,no2
2024-07-24 07:00:00+00:00,0.00915,ppm,no2
2024-07-24 08:00:00+00:00,0.007949999999999999,ppm,no2
2024-07-24 09:00:00+00:00,0.0087,ppm,no2
2024-07-24 10:00:00+00:00,0.0116,ppm,no2
2024-07-24 12:00:00+00:00,0.00965,ppm,no2
2024-07-24 13:00:00+00:00,0.012,ppm,no2
2024-07-24 14:00:00+00:00,0.01185,ppm,no2
2024-07-24 15:00:00+00:00,0.011300000000000001,ppm,no2
2024-07-24 16:00:00+00:00,0.009000000000000001,ppm,no2
2024-07-24 17:00:00+00:00,0.0089,ppm,no2
2024-07-24 18:00:00+00:00,0.00965,ppm,no2
2024-07-24 19:00:00+00:00,0.010700000000000001,ppm,no2
2024-07-24 20:00:00+00:00,0.009000000000000001,ppm,no2
2024-07-24 21:00:00+00:00,0.00835,ppm,no2
2024-07-24 22:00:00+00:00,0.0069,ppm,no2
2024-07-24 23:00:00+00:00,0.0063999999999999994,ppm,no2
2024-07-25 00:00:00+00:00,0.0058,ppm,no2
2024-07-25 01:00:00+00:00,0.0067,ppm,no2
2024-07-25 02:00:00+00:00,0.00885,ppm,no2
2024-07-25 03:00:00+00:00,0.0116,ppm,no2
2024-07-25 04:00:00+00:00,0.013850000000000001,ppm,no2
2024-07-25 05:00:00+00:00,0.011349999999999999,ppm,no2
2024-07-25 06:00:00+00:00,0.0078,ppm,no2
